date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit,price_difference,discount_percentage,price_ratio,profit_margin,rolling_avg_demand,inventory_level_encoded,customer_segment_encoded,category_encoded
2025-09-05,P004,Laptop Stand,Accessories,859,973,540,4,9,0,0,High,Budget,54,46386,17226,114,11.72,0.883,37.14,61.14,0,0,0
2025-09-07,P004,Laptop Stand,Accessories,919,1041,540,6,9,1,0,High,Premium,77,70763,29183,122,11.72,0.883,41.24,67.29,0,1,0
2025-09-07,P004,Laptop Stand,Accessories,820,807,540,6,9,1,0,Medium,Standard,47,38540,13160,-13,-1.61,1.016,34.15,63.0,2,2,0
2025-09-07,P004,Laptop Stand,Accessories,879,856,540,6,9,1,0,Medium,Standard,45,39555,15255,-23,-2.69,1.027,38.57,60.43,2,2,0
2025-09-09,P004,Laptop Stand,Accessories,825,814,540,1,9,0,0,Medium,Premium,80,66000,22800,-11,-1.35,1.014,34.55,63.57,2,1,0
2025-09-10,P004,Laptop Stand,Accessories,961,912,540,2,9,0,0,Medium,Standard,54,51894,22734,-49,-5.37,1.054,43.81,58.71,2,2,0
2025-09-11,P004,Laptop Stand,Accessories,907,950,540,3,9,0,0,High,Budget,72,65304,26424,43,4.53,0.955,40.46,61.29,0,0,0
2025-09-12,P004,Laptop Stand,Accessories,873,984,540,4,9,0,0,Medium,Standard,62,54126,20646,111,11.28,0.887,38.14,62.43,2,2,0
2025-09-14,P004,Laptop Stand,Accessories,954,849,540,6,9,1,0,Medium,Premium,51,48654,21114,-105,-12.37,1.124,43.4,58.71,2,1,0
2025-09-15,P004,Laptop Stand,Accessories,883,875,540,0,9,0,0,Medium,Premium,65,57395,22295,-8,-0.91,1.009,38.84,61.29,2,1,0
2025-09-15,P004,Laptop Stand,Accessories,814,928,540,0,9,0,0,High,Premium,76,61864,20824,114,12.28,0.877,33.66,65.71,0,1,0
2025-09-17,P004,Laptop Stand,Accessories,822,869,540,2,9,0,0,Medium,Standard,77,63294,21714,47,5.41,0.946,34.31,65.29,2,2,0
2025-09-18,P004,Laptop Stand,Accessories,842,762,540,3,9,0,0,Low,Standard,68,57256,20536,-80,-10.5,1.105,35.87,67.29,1,2,0
2025-09-19,P004,Laptop Stand,Accessories,841,905,540,4,9,0,0,Medium,Budget,30,25230,9030,64,7.07,0.929,35.79,61.29,2,0,0
2025-09-19,P004,Laptop Stand,Accessories,979,841,540,4,9,0,0,High,Standard,18,17622,7902,-138,-16.41,1.164,44.84,55.0,0,2,0
2025-09-20,P004,Laptop Stand,Accessories,899,827,540,5,9,1,0,Medium,Standard,58,52142,20822,-72,-8.71,1.087,39.93,56.0,2,2,0
2025-09-20,P004,Laptop Stand,Accessories,960,907,540,5,9,1,0,High,Budget,55,52800,23100,-53,-5.84,1.058,43.75,54.57,0,0,0
2025-09-23,P004,Laptop Stand,Accessories,938,1011,540,1,9,0,0,Medium,Budget,66,61908,26268,73,7.22,0.928,42.43,53.14,2,0,0
2025-09-25,P004,Laptop Stand,Accessories,864,868,540,3,9,0,0,Medium,Standard,72,62208,23328,4,0.46,0.995,37.5,52.43,2,2,0
2025-09-25,P004,Laptop Stand,Accessories,988,1132,540,3,9,0,0,High,Standard,90,88920,40320,144,12.72,0.873,45.34,55.57,0,2,0
2025-09-25,P004,Laptop Stand,Accessories,984,944,540,3,9,0,0,Medium,Premium,39,38376,17316,-40,-4.24,1.042,45.12,56.86,2,1,0
2025-09-27,P004,Laptop Stand,Accessories,930,964,540,5,9,1,0,Medium,Premium,92,85560,35880,34,3.53,0.965,41.94,67.43,2,1,0
2025-09-28,P004,Laptop Stand,Accessories,890,957,540,6,9,1,0,High,Standard,63,56070,22050,67,7.0,0.93,39.33,68.14,0,2,0
2025-09-30,P004,Laptop Stand,Accessories,941,904,540,1,9,0,0,High,Standard,40,37640,16040,-37,-4.09,1.041,42.61,66.0,0,2,0
2025-10-02,P004,Laptop Stand,Accessories,885,960,540,3,10,0,1,Low,Premium,114,100890,39330,75,7.81,0.922,38.98,72.86,1,1,0
2025-10-04,P004,Laptop Stand,Accessories,888,782,540,5,10,1,0,Medium,Budget,19,16872,6612,-106,-13.55,1.136,39.19,65.29,2,0,0
2025-10-04,P004,Laptop Stand,Accessories,906,1035,540,5,10,1,0,Medium,Standard,67,60702,24522,129,12.46,0.875,40.4,62.0,2,2,0
2025-10-05,P004,Laptop Stand,Accessories,843,798,540,6,10,1,0,Medium,Standard,28,23604,8484,-45,-5.64,1.056,35.94,60.43,2,2,0
2025-10-08,P004,Laptop Stand,Accessories,951,814,540,2,10,0,0,Medium,Standard,44,41844,18084,-137,-16.83,1.168,43.22,53.57,2,2,0
2025-10-11,P004,Laptop Stand,Accessories,980,1048,540,5,10,1,0,Medium,Budget,61,59780,26840,68,6.49,0.935,44.9,53.29,2,0,0
2025-10-12,P004,Laptop Stand,Accessories,962,941,540,6,10,1,0,High,Standard,56,53872,23632,-21,-2.23,1.022,43.87,55.57,0,2,0
2025-10-13,P004,Laptop Stand,Accessories,860,731,540,0,10,0,0,Low,Premium,56,48160,17920,-129,-17.65,1.176,37.21,47.29,1,1,0
2025-10-13,P004,Laptop Stand,Accessories,967,970,540,0,10,0,0,Low,Standard,80,77360,34160,3,0.31,0.997,44.16,56.0,1,2,0
2025-10-14,P004,Laptop Stand,Accessories,968,1024,540,1,10,0,0,Medium,Standard,65,62920,27820,56,5.47,0.945,44.21,55.71,2,2,0
2025-10-15,P004,Laptop Stand,Accessories,920,937,540,2,10,0,0,Medium,Standard,55,50600,20900,17,1.81,0.982,41.3,59.57,2,2,0
2025-10-16,P004,Laptop Stand,Accessories,944,967,540,3,10,0,0,High,Premium,79,74576,31916,23,2.38,0.976,42.8,64.57,0,1,0
2025-10-17,P004,Laptop Stand,Accessories,886,972,540,4,10,0,0,High,Standard,66,58476,22836,86,8.85,0.912,39.05,65.29,0,2,0
2025-10-17,P004,Laptop Stand,Accessories,925,866,540,4,10,0,0,Medium,Premium,54,49950,20790,-59,-6.81,1.068,41.62,65.0,2,1,0
2025-10-17,P004,Laptop Stand,Accessories,889,970,540,4,10,0,0,Low,Premium,74,65786,25826,81,8.35,0.916,39.26,67.57,1,1,0
2025-10-18,P004,Laptop Stand,Accessories,905,992,540,5,10,1,0,High,Standard,47,42535,17155,87,8.77,0.912,40.33,62.86,0,2,0
2025-10-21,P004,Laptop Stand,Accessories,917,975,540,1,10,0,1,Medium,Standard,91,83447,34307,58,5.95,0.941,41.11,66.57,2,2,0
2025-10-21,P004,Laptop Stand,Accessories,865,818,540,1,10,0,1,Medium,Standard,46,39790,14950,-47,-5.75,1.057,37.57,65.29,2,2,0
2025-10-22,P004,Laptop Stand,Accessories,844,759,540,2,10,0,1,Medium,Standard,69,58236,20976,-85,-11.2,1.112,36.02,63.86,2,2,0
2025-10-24,P004,Laptop Stand,Accessories,918,893,540,4,10,0,1,Medium,Standard,92,84456,34776,-25,-2.8,1.028,41.18,67.57,2,2,0
2025-10-24,P004,Laptop Stand,Accessories,875,746,540,4,10,0,1,Medium,Premium,56,49000,18760,-129,-17.29,1.173,38.29,67.86,2,1,0
2025-10-25,P004,Laptop Stand,Accessories,937,1021,540,5,10,1,0,Medium,Budget,76,71212,30172,84,8.23,0.918,42.37,68.14,2,0,0
2025-10-26,P004,Laptop Stand,Accessories,885,887,540,6,10,1,0,Medium,Budget,67,59295,23115,2,0.23,0.998,38.98,71.0,2,0,0
2025-10-28,P004,Laptop Stand,Accessories,913,981,540,1,10,0,0,High,Budget,48,43824,17904,68,6.93,0.931,40.85,64.86,0,0,0
2025-10-29,P004,Laptop Stand,Accessories,968,904,540,2,10,0,0,Medium,Standard,31,30008,13268,-64,-7.08,1.071,44.21,62.71,2,2,0
2025-10-30,P004,Laptop Stand,Accessories,894,761,540,3,10,0,0,Low,Standard,38,33972,13452,-133,-17.48,1.175,39.6,58.29,1,2,0
2025-10-31,P004,Laptop Stand,Accessories,814,720,540,4,10,0,0,Medium,Standard,25,20350,6850,-94,-13.06,1.131,33.66,48.71,2,2,0
2025-11-03,P004,Laptop Stand,Accessories,811,835,540,0,11,0,0,Medium,Budget,49,39739,13279,24,2.87,0.971,33.42,47.71,2,0,0
2025-11-05,P004,Laptop Stand,Accessories,912,948,540,2,11,0,0,Medium,Budget,61,55632,22692,36,3.8,0.962,40.79,45.57,2,0,0
2025-11-05,P004,Laptop Stand,Accessories,967,1078,540,2,11,0,0,Medium,Budget,94,90898,40138,111,10.3,0.897,44.16,49.43,2,0,0
2025-11-07,P004,Laptop Stand,Accessories,852,898,540,4,11,0,0,Medium,Premium,95,80940,29640,46,5.12,0.949,36.62,56.14,2,1,0
2025-11-08,P004,Laptop Stand,Accessories,915,902,540,5,11,1,0,High,Budget,67,61305,25125,-13,-1.44,1.014,40.98,61.29,0,0,0
2025-11-08,P004,Laptop Stand,Accessories,813,847,540,5,11,1,0,Medium,Budget,94,76422,25662,34,4.01,0.96,33.58,69.29,2,0,0
2025-11-09,P004,Laptop Stand,Accessories,891,826,540,6,11,1,0,High,Standard,51,45441,17901,-65,-7.87,1.079,39.39,73.0,0,2,0
2025-11-11,P004,Laptop Stand,Accessories,827,826,540,1,11,0,0,Medium,Standard,53,43831,15211,-1,-0.12,1.001,34.7,73.57,2,2,0
2025-11-14,P004,Laptop Stand,Accessories,965,838,540,4,11,0,0,High,Budget,49,47285,20825,-127,-15.16,1.152,44.04,71.86,0,0,0
2025-11-15,P004,Laptop Stand,Accessories,943,945,540,5,11,1,0,High,Standard,71,66953,28613,2,0.21,0.998,42.74,68.57,0,2,0
2025-11-17,P004,Laptop Stand,Accessories,911,864,540,0,11,0,0,High,Standard,65,59215,24115,-47,-5.44,1.054,40.72,64.29,0,2,0
2025-11-18,P004,Laptop Stand,Accessories,988,951,540,1,11,0,0,Medium,Premium,67,66196,30016,-37,-3.89,1.039,45.34,64.29,2,1,0
2025-11-19,P004,Laptop Stand,Accessories,822,770,540,2,11,0,0,High,Budget,83,68226,23406,-52,-6.75,1.068,34.31,62.71,0,0,0
2025-11-19,P004,Laptop Stand,Accessories,862,977,540,2,11,0,0,High,Standard,80,68960,25760,115,11.77,0.882,37.35,66.86,0,2,0
2025-11-20,P004,Laptop Stand,Accessories,933,947,540,3,11,0,0,Medium,Budget,79,73707,31047,14,1.48,0.985,42.12,70.57,2,0,0
2025-11-21,P004,Laptop Stand,Accessories,817,780,540,4,11,0,0,High,Standard,59,48203,16343,-37,-4.74,1.047,33.9,72.0,0,2,0
2025-11-21,P004,Laptop Stand,Accessories,810,840,540,4,11,0,0,High,Standard,87,70470,23490,30,3.57,0.964,33.33,74.29,0,2,0
2025-11-24,P004,Laptop Stand,Accessories,925,834,540,0,11,0,0,Medium,Standard,50,46250,19250,-91,-10.91,1.109,41.62,72.14,2,2,0
2025-11-24,P004,Laptop Stand,Accessories,836,816,540,0,11,0,0,Low,Budget,78,65208,23088,-20,-2.45,1.025,35.41,73.71,1,0,0
2025-11-26,P004,Laptop Stand,Accessories,942,923,540,2,11,0,0,Medium,Standard,48,45216,19296,-19,-2.06,1.021,42.68,68.71,2,2,0
2025-11-27,P004,Laptop Stand,Accessories,988,1077,540,3,11,0,0,High,Standard,66,65208,29568,89,8.26,0.917,45.34,66.71,0,2,0
2025-11-28,P004,Laptop Stand,Accessories,812,785,540,4,11,0,0,Medium,Standard,52,42224,14144,-27,-3.44,1.034,33.5,62.86,2,2,0
2025-11-28,P004,Laptop Stand,Accessories,926,819,540,4,11,0,0,Medium,Standard,63,58338,24318,-107,-13.06,1.131,41.68,63.43,2,2,0
2025-11-30,P004,Laptop Stand,Accessories,987,876,540,6,11,1,0,Medium,Budget,38,37506,16986,-111,-12.67,1.127,45.29,56.43,2,0,0
2025-12-04,P004,Laptop Stand,Accessories,840,809,540,3,12,0,0,High,Standard,66,55440,19800,-31,-3.83,1.038,35.71,58.71,0,2,0
2025-12-05,P004,Laptop Stand,Accessories,913,957,540,4,12,0,0,High,Budget,63,57519,23499,44,4.6,0.954,40.85,56.57,0,0,0
2025-12-05,P004,Laptop Stand,Accessories,853,974,540,4,12,0,0,Medium,Standard,58,49474,18154,121,12.42,0.876,36.69,58.0,2,2,0
2025-12-06,P004,Laptop Stand,Accessories,902,885,540,5,12,1,0,Low,Standard,91,82082,32942,-17,-1.92,1.019,40.13,61.57,1,2,0
2025-12-07,P004,Laptop Stand,Accessories,867,804,540,6,12,1,0,Medium,Budget,59,51153,19293,-63,-7.84,1.078,37.72,62.57,2,0,0
2025-12-07,P004,Laptop Stand,Accessories,850,752,540,6,12,1,0,Low,Budget,40,34000,12400,-98,-13.03,1.13,36.47,59.29,1,0,0
2025-12-09,P004,Laptop Stand,Accessories,885,789,540,1,12,0,0,Low,Premium,66,58410,22770,-96,-12.17,1.122,38.98,63.29,1,1,0
2025-12-09,P004,Laptop Stand,Accessories,913,929,540,1,12,0,0,Low,Budget,91,83083,33943,16,1.72,0.983,40.85,66.86,1,0,0
2025-12-10,P004,Laptop Stand,Accessories,965,931,540,2,12,0,0,Medium,Standard,55,53075,23375,-34,-3.65,1.037,44.04,65.71,2,2,0
2025-12-10,P004,Laptop Stand,Accessories,979,908,540,2,12,0,0,Medium,Standard,58,56782,25462,-71,-7.82,1.078,44.84,65.71,2,2,0
2025-12-11,P004,Laptop Stand,Accessories,980,855,540,3,12,0,0,Low,Premium,61,59780,26840,-125,-14.62,1.146,44.9,61.43,1,1,0
2025-12-11,P004,Laptop Stand,Accessories,979,919,540,3,12,0,0,Low,Budget,36,35244,15804,-60,-6.53,1.065,44.84,58.14,1,0,0
2025-12-14,P004,Laptop Stand,Accessories,890,801,540,6,12,1,0,Medium,Premium,99,88110,34650,-89,-11.11,1.111,39.33,66.57,2,1,0
2025-12-17,P004,Laptop Stand,Accessories,970,954,540,2,12,0,0,Medium,Standard,67,64990,28810,-16,-1.68,1.017,44.33,66.71,2,2,0
2025-12-17,P004,Laptop Stand,Accessories,855,758,540,2,12,0,0,High,Standard,69,58995,21735,-97,-12.8,1.128,36.84,63.57,0,2,0
2025-12-18,P004,Laptop Stand,Accessories,978,1007,540,3,12,0,0,Medium,Premium,100,97800,43800,29,2.88,0.971,44.79,70.0,2,1,0
2025-12-18,P004,Laptop Stand,Accessories,933,1040,540,3,12,0,0,Medium,Standard,102,95166,40086,107,10.29,0.897,42.12,76.29,2,2,0
2025-12-18,P004,Laptop Stand,Accessories,834,878,540,3,12,0,0,High,Budget,45,37530,13230,44,5.01,0.95,35.25,74.0,0,0,0
2025-12-20,P004,Laptop Stand,Accessories,828,812,540,5,12,1,0,High,Budget,53,43884,15264,-16,-1.97,1.02,34.78,76.43,0,0,0
2025-12-22,P004,Laptop Stand,Accessories,877,985,540,0,12,0,0,Medium,Standard,103,90331,34711,108,10.96,0.89,38.43,77.0,2,2,0
2025-12-23,P004,Laptop Stand,Accessories,846,850,540,1,12,0,0,Low,Budget,54,45684,16524,4,0.47,0.995,36.17,75.14,1,0,0
2025-12-23,P004,Laptop Stand,Accessories,971,854,540,1,12,0,0,Low,Budget,62,60202,26722,-117,-13.7,1.137,44.39,74.14,1,0,0
2025-12-25,P004,Laptop Stand,Accessories,827,936,540,3,12,0,1,High,Budget,65,53755,18655,109,11.65,0.884,34.7,69.14,0,0,0
2025-12-25,P004,Laptop Stand,Accessories,879,781,540,3,12,0,1,Medium,Standard,98,86142,33222,-98,-12.55,1.125,38.57,68.57,2,2,0
2025-12-25,P004,Laptop Stand,Accessories,966,1047,540,3,12,0,1,Low,Premium,115,111090,48990,81,7.74,0.923,44.1,78.57,1,1,0
2025-12-26,P004,Laptop Stand,Accessories,841,932,540,4,12,0,1,High,Standard,80,67280,24080,91,9.76,0.902,35.79,82.43,0,2,0
2025-12-26,P004,Laptop Stand,Accessories,858,786,540,4,12,0,1,High,Premium,74,63492,23532,-72,-9.16,1.092,37.06,78.29,0,1,0
2025-12-27,P004,Laptop Stand,Accessories,831,734,540,5,12,1,0,Medium,Premium,55,45705,16005,-97,-13.22,1.132,35.02,78.43,2,1,0
2025-07-01,P005,Webcam HD,Electronics,1902,1635,1200,1,7,0,0,High,Budget,0,0,0,-267,-16.33,1.163,36.91,0.0,0,0,1
2025-07-01,P005,Webcam HD,Electronics,2077,2004,1200,1,7,0,0,High,Premium,32,66464,28064,-73,-3.64,1.036,42.22,16.0,0,1,1
2025-07-01,P005,Webcam HD,Electronics,2029,2173,1200,1,7,0,0,Medium,Budget,33,66957,27357,144,6.63,0.934,40.86,21.67,2,0,1
2025-07-01,P005,Webcam HD,Electronics,1881,2017,1200,1,7,0,0,Low,Premium,57,107217,38817,136,6.74,0.933,36.2,30.5,1,1,1
2025-07-03,P005,Webcam HD,Electronics,1963,1679,1200,3,7,0,0,Low,Standard,11,21593,8393,-284,-16.91,1.169,38.87,26.6,1,2,1
2025-07-03,P005,Webcam HD,Electronics,1891,2060,1200,3,7,0,0,Medium,Budget,28,52948,19348,169,8.2,0.918,36.54,26.83,2,0,1
2025-07-03,P005,Webcam HD,Electronics,1901,1904,1200,3,7,0,0,High,Standard,27,51327,18927,3,0.16,0.998,36.88,26.86,0,2,1
2025-07-05,P005,Webcam HD,Electronics,2082,1853,1200,5,7,1,0,High,Standard,30,62460,26460,-229,-12.36,1.124,42.36,31.14,0,2,1
2025-07-05,P005,Webcam HD,Electronics,1962,1992,1200,5,7,1,0,Medium,Budget,45,88290,34290,30,1.51,0.985,38.84,33.0,2,0,1
2025-07-07,P005,Webcam HD,Electronics,2151,2390,1200,0,7,0,0,Low,Premium,68,146268,64668,239,10.0,0.9,44.21,38.0,1,1,1
2025-07-08,P005,Webcam HD,Electronics,2024,1829,1200,1,7,0,0,Low,Budget,1,2024,824,-195,-10.66,1.107,40.71,30.0,1,0,1
2025-07-08,P005,Webcam HD,Electronics,1907,2173,1200,1,7,0,0,Medium,Premium,75,143025,53025,266,12.24,0.878,37.07,39.14,2,1,1
2025-07-08,P005,Webcam HD,Electronics,1984,2252,1200,1,7,0,0,High,Standard,58,115072,45472,268,11.9,0.881,39.52,43.43,0,2,1
2025-07-09,P005,Webcam HD,Electronics,1799,2016,1200,2,7,0,0,Low,Budget,52,93548,31148,217,10.76,0.892,33.3,47.0,1,0,1
2025-07-09,P005,Webcam HD,Electronics,1818,1598,1200,2,7,0,0,Low,Budget,8,14544,4944,-220,-13.77,1.138,33.99,43.86,1,0,1
2025-07-09,P005,Webcam HD,Electronics,1871,2122,1200,2,7,0,0,Medium,Standard,48,89808,32208,251,11.83,0.882,35.86,44.29,2,2,1
2025-07-10,P005,Webcam HD,Electronics,1824,2092,1200,3,7,0,0,Medium,Premium,55,100320,34320,268,12.81,0.872,34.21,42.43,2,1,1
2025-07-10,P005,Webcam HD,Electronics,2009,2006,1200,3,7,0,0,Low,Premium,50,100450,40450,-3,-0.15,1.001,40.27,49.43,1,1,1
2025-07-11,P005,Webcam HD,Electronics,2132,2435,1200,4,7,0,0,Low,Budget,48,102336,44736,303,12.44,0.876,43.71,45.57,1,0,1
2025-07-12,P005,Webcam HD,Electronics,2092,2325,1200,5,7,1,0,Low,Budget,75,156900,66900,233,10.02,0.9,42.64,48.0,1,0,1
2025-07-13,P005,Webcam HD,Electronics,2132,2214,1200,6,7,1,0,Low,Budget,57,121524,53124,82,3.7,0.963,43.71,48.71,1,0,1
2025-07-13,P005,Webcam HD,Electronics,2115,2061,1200,6,7,1,0,Low,Standard,54,114210,49410,-54,-2.62,1.026,43.26,55.29,1,2,1
2025-07-13,P005,Webcam HD,Electronics,1884,1836,1200,6,7,1,0,High,Budget,39,73476,26676,-48,-2.61,1.026,36.31,54.0,0,0,1
2025-07-14,P005,Webcam HD,Electronics,1900,1863,1200,0,7,0,0,Medium,Budget,13,24700,9100,-37,-1.99,1.02,36.84,48.0,2,0,1
2025-07-15,P005,Webcam HD,Electronics,2013,1826,1200,1,7,0,0,High,Budget,4,8052,3252,-187,-10.24,1.102,40.39,41.43,0,0,1
2025-07-16,P005,Webcam HD,Electronics,1944,1944,1200,2,7,0,0,Low,Standard,33,64152,24552,0,0.0,1.0,38.27,39.29,1,2,1
2025-07-18,P005,Webcam HD,Electronics,1963,1781,1200,4,7,0,0,High,Budget,0,0,0,-182,-10.22,1.102,38.87,28.57,0,0,1
2025-07-22,P005,Webcam HD,Electronics,2081,2129,1200,1,7,0,0,High,Standard,34,70754,29954,48,2.25,0.977,42.34,25.29,0,2,1
2025-07-26,P005,Webcam HD,Electronics,1902,2111,1200,5,7,1,0,Medium,Standard,55,104610,38610,209,9.9,0.901,36.91,25.43,2,2,1
2025-07-26,P005,Webcam HD,Electronics,1988,1876,1200,5,7,1,0,Low,Standard,26,51688,20488,-112,-5.97,1.06,39.64,23.57,1,2,1
2025-07-26,P005,Webcam HD,Electronics,1881,1599,1200,5,7,1,0,Low,Premium,20,37620,13620,-282,-17.64,1.176,36.2,24.57,1,1,1
2025-07-26,P005,Webcam HD,Electronics,1923,1778,1200,5,7,1,0,Medium,Standard,10,19230,7230,-145,-8.16,1.082,37.6,25.43,2,2,1
2025-07-27,P005,Webcam HD,Electronics,1839,2029,1200,6,7,1,0,Medium,Premium,71,130569,45369,190,9.36,0.906,34.75,30.86,2,1,1
2025-07-28,P005,Webcam HD,Electronics,2052,2033,1200,0,7,0,0,Medium,Standard,33,67716,28116,-19,-0.93,1.009,41.52,35.57,2,2,1
2025-07-28,P005,Webcam HD,Electronics,1902,1825,1200,0,7,0,0,Medium,Budget,34,64668,23868,-77,-4.22,1.042,36.91,35.57,2,0,1
2025-07-28,P005,Webcam HD,Electronics,2195,1906,1200,0,7,0,0,High,Standard,0,0,0,-289,-15.16,1.152,45.33,27.71,0,2,1
2025-07-29,P005,Webcam HD,Electronics,1887,2008,1200,1,7,0,0,High,Standard,33,62271,22671,121,6.03,0.94,36.41,28.71,0,2,1
2025-07-30,P005,Webcam HD,Electronics,2134,2361,1200,2,7,0,0,High,Standard,60,128040,56040,227,9.61,0.904,43.77,34.43,0,2,1
2025-07-30,P005,Webcam HD,Electronics,1816,1856,1200,2,7,0,0,High,Standard,55,99880,33880,40,2.16,0.978,33.92,40.86,0,2,1
2025-07-31,P005,Webcam HD,Electronics,1920,2202,1200,3,7,0,0,Low,Standard,74,142080,53280,282,12.81,0.872,37.5,41.29,1,2,1
2025-08-02,P005,Webcam HD,Electronics,1899,1671,1200,5,8,1,0,Medium,Standard,24,45576,16776,-228,-13.64,1.136,36.81,40.0,2,2,1
2025-08-02,P005,Webcam HD,Electronics,1839,1647,1200,5,8,1,0,Medium,Budget,16,29424,10224,-192,-11.66,1.117,34.75,37.43,2,0,1
2025-08-05,P005,Webcam HD,Electronics,1867,2090,1200,1,8,0,0,High,Budget,58,108286,38686,223,10.67,0.893,35.73,45.71,0,0,1
2025-08-07,P005,Webcam HD,Electronics,2001,2260,1200,3,8,0,0,Medium,Standard,38,76038,30438,259,11.46,0.885,40.03,46.43,2,2,1
2025-08-07,P005,Webcam HD,Electronics,2087,1829,1200,3,8,0,0,High,Standard,0,0,0,-258,-14.11,1.141,42.5,37.86,0,2,1
2025-08-09,P005,Webcam HD,Electronics,1954,1819,1200,5,8,1,0,High,Standard,43,84022,32422,-135,-7.42,1.074,38.59,36.14,0,2,1
2025-08-12,P005,Webcam HD,Electronics,2032,2132,1200,1,8,0,0,High,Premium,57,115824,47424,100,4.69,0.953,40.94,33.71,0,1,1
2025-08-12,P005,Webcam HD,Electronics,1885,2010,1200,1,8,0,0,High,Standard,36,67860,24660,125,6.22,0.938,36.34,35.43,0,2,1
2025-08-16,P005,Webcam HD,Electronics,2054,1990,1200,5,8,1,1,Medium,Premium,49,100646,41846,-64,-3.22,1.032,41.58,40.14,2,1,1
2025-08-17,P005,Webcam HD,Electronics,1807,1818,1200,6,8,1,0,Medium,Budget,31,56017,18817,11,0.61,0.994,33.59,36.29,2,0,1
2025-08-18,P005,Webcam HD,Electronics,2131,2428,1200,0,8,0,0,Low,Standard,49,104419,45619,297,12.23,0.878,43.69,37.86,1,2,1
2025-08-19,P005,Webcam HD,Electronics,2007,1744,1200,1,8,0,0,High,Standard,13,26091,10491,-263,-15.08,1.151,40.21,39.71,0,2,1
2025-08-21,P005,Webcam HD,Electronics,2144,2099,1200,3,8,0,0,Medium,Standard,21,45024,19824,-45,-2.14,1.021,44.03,36.57,2,2,1
2025-08-22,P005,Webcam HD,Electronics,2196,1936,1200,4,8,0,0,Medium,Premium,8,17568,7968,-260,-13.43,1.134,45.36,29.57,2,1,1
2025-08-23,P005,Webcam HD,Electronics,1834,1994,1200,5,8,1,0,Medium,Standard,61,111874,38674,160,8.02,0.92,34.57,33.14,2,2,1
2025-08-24,P005,Webcam HD,Electronics,2084,1942,1200,6,8,1,0,Low,Standard,24,50016,21216,-142,-7.31,1.073,42.42,29.57,1,2,1
2025-08-25,P005,Webcam HD,Electronics,1821,1640,1200,0,8,0,0,Medium,Budget,4,7284,2484,-181,-11.04,1.11,34.1,25.71,2,0,1
2025-08-26,P005,Webcam HD,Electronics,2057,2349,1200,1,8,0,0,High,Budget,44,90508,37708,292,12.43,0.876,41.66,25.0,0,0,1
2025-08-26,P005,Webcam HD,Electronics,1859,1840,1200,1,8,0,0,Medium,Premium,64,118976,42176,-19,-1.03,1.01,35.45,32.29,2,1,1
2025-08-27,P005,Webcam HD,Electronics,1938,1829,1200,2,8,0,0,Medium,Standard,42,81396,30996,-109,-5.96,1.06,38.08,35.29,2,2,1
2025-08-27,P005,Webcam HD,Electronics,2048,2265,1200,2,8,0,0,High,Budget,59,120832,50032,217,9.58,0.904,41.41,42.57,0,0,1
2025-08-28,P005,Webcam HD,Electronics,1840,1886,1200,3,8,0,0,Medium,Standard,48,88320,30720,46,2.44,0.976,34.78,40.71,2,2,1
2025-08-28,P005,Webcam HD,Electronics,2144,2149,1200,3,8,0,0,Medium,Standard,61,130784,57584,5,0.23,0.998,44.03,46.0,2,2,1
2025-08-28,P005,Webcam HD,Electronics,2030,1900,1200,3,8,0,0,Medium,Budget,23,46690,19090,-130,-6.84,1.068,40.89,48.71,2,0,1
2025-08-30,P005,Webcam HD,Electronics,1892,1636,1200,5,8,1,0,Medium,Standard,33,62436,22836,-256,-15.65,1.156,36.58,47.14,2,2,1
2025-08-30,P005,Webcam HD,Electronics,1933,1972,1200,5,8,1,0,High,Premium,70,135310,51310,39,1.98,0.98,37.92,48.0,0,1,1
2025-08-30,P005,Webcam HD,Electronics,2070,2342,1200,5,8,1,0,Medium,Standard,68,140760,59160,272,11.61,0.884,42.03,51.71,2,2,1
2025-08-31,P005,Webcam HD,Electronics,2177,2351,1200,6,8,1,0,Medium,Standard,67,145859,65459,174,7.4,0.926,44.88,52.86,2,2,1
2025-09-02,P005,Webcam HD,Electronics,1942,2119,1200,1,9,0,0,Medium,Budget,64,124288,47488,177,8.35,0.916,38.21,55.14,2,0,1
2025-09-03,P005,Webcam HD,Electronics,2047,1929,1200,2,9,0,0,Medium,Standard,1,2047,847,-118,-6.12,1.061,41.38,46.57,2,2,1
2025-09-03,P005,Webcam HD,Electronics,2047,2074,1200,2,9,0,0,High,Standard,64,131008,54208,27,1.3,0.987,41.38,52.43,0,2,1
2025-09-03,P005,Webcam HD,Electronics,1813,1632,1200,2,9,0,0,High,Budget,7,12691,4291,-181,-11.09,1.111,33.81,48.71,0,0,1
2025-09-05,P005,Webcam HD,Electronics,2034,1938,1200,4,9,0,0,Medium,Budget,42,85428,35028,-96,-4.95,1.05,41.0,44.71,2,0,1
2025-09-06,P005,Webcam HD,Electronics,1972,1725,1200,5,9,1,0,Low,Standard,5,9860,3860,-247,-14.32,1.143,39.15,35.71,1,2,1
